Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
agrest,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest,relatedIncluded,22,1,0,26,1,,
agrest,io.agrest.jaxrs2.openapi,Path_GETTest,dataResponseWithType,15,1,0,35,1,,
agrest,io.agrest.jaxrs2.openapi,Path_GETTest,dataResponseWithIoAgrestType,15,1,0,55,1,,
agrest,io.agrest.jaxrs2.openapi,Path_GETTest,dataResponseWithNoType,15,1,1,75,0,,
agrest,io.agrest.jaxrs2.openapi,Path_GETTest,responseAnnotated,15,1,0,96,1,,
agrest,io.agrest.jaxrs2.openapi,Path_GET_ParamsTest,uriInfoParameters,5,1,0,35,1,,
agrest,io.agrest.jaxrs2.openapi,Path_GET_ParamsTest,explicitParameters,8,1,0,47,1,,
agrest,io.agrest.jaxrs2.openapi,Path_GET_ParamsTest,mixedParameters,5,1,0,63,1,,
agrest,io.agrest.jaxrs2.openapi,Path_GET_ParamsTest,mixedParametersAgrest,5,1,0,75,1,,
agrest,io.agrest.jaxrs2.openapi,Path_GET_ParamsTest,mixedParametersUriInfoHidden,5,1,0,87,1,,
agrest,io.agrest.jaxrs2.openapi,Path_GET_ParamsTest,uriInfo_NotParameter,5,1,0,99,1,,
agrest,io.agrest.jaxrs2.openapi,Path_PUTTest,singleUntyped,12,1,1,33,0,,
agrest,io.agrest.jaxrs2.openapi,Path_PUTTest,singleUpdate,12,1,0,51,1,,
agrest,io.agrest.jaxrs2.openapi,Path_PUTTest,updateCollection,17,1,0,68,1,,
agrest,io.agrest.jaxrs2.openapi,ResponseSubresourceTest,rootResource,6,1,0,26,1,,
agrest,io.agrest.jaxrs2.openapi,ResponseSubresourceTest,subresource,10,1,0,34,1,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityAwareModelConverter,doResolveValue,4,1,2,27,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityAwareModelConverter,doResolveId,0,3,3,34,0,io.agrest.jaxrs2.openapi.modelconverter.AgEntityAwareModelConverter,io.agrest.jaxrs2.openapi.modelconverter.AgEntityAwareModelConverter; io.agrest.meta.AgEntity
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityAwareModelConverter,doResolveSingleId,4,1,3,45,0,io.agrest.jaxrs2.openapi.modelconverter.AgEntityAwareModelConverter,io.agrest.jaxrs2.openapi.modelconverter.AgEntityAwareModelConverter; io.agrest.meta.AgIdPart; io.agrest.meta.AgEntity
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityAwareModelConverter,doResolveIdMap,11,3,3,50,0,io.agrest.meta.AgIdPart,io.agrest.meta.AgIdPart; io.agrest.jaxrs2.openapi.modelconverter.AgEntityAwareModelConverter; io.agrest.meta.AgEntity
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityAwareModelConverter,doResolveAttribute,3,1,3,65,0,io.agrest.meta.AgAttribute,io.agrest.meta.AgAttribute; io.agrest.jaxrs2.openapi.modelconverter.AgEntityAwareModelConverter
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityAwareModelConverter,doResolveRelationship,9,2,3,69,0,io.agrest.meta.AgRelationship,io.agrest.meta.AgRelationship; io.agrest.meta.AgEntity
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityAwareModelConverter,doResolveRelationshipRef,10,3,3,87,0,io.agrest.meta.AgRelationship,io.agrest.meta.AgRelationship; io.agrest.jaxrs2.openapi.modelconverter.AgEntityAwareModelConverter
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityAwareModelConverter,doCollectProperties,8,2,2,103,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityModelConverter,AgEntityModelConverter,4,1,2,35,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityModelConverter,willResolve,7,2,3,42,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityModelConverter,doResolve,22,5,4,57,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.AgRelationship; io.agrest.meta.AgAttribute
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityModelConverter,equals,6,3,1,89,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityModelConverter,hashCode,3,1,0,98,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgModelConverter,resolve,8,2,3,17,0,io.agrest.jaxrs2.openapi.modelconverter.AgModelConverter,io.agrest.jaxrs2.openapi.modelconverter.AgModelConverter
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgModelConverter,willResolve,0,1,3,31,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgModelConverter,doResolve,0,1,4,33,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgModelConverter,delegateResolve,3,1,3,35,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgModelConverter,onSchemaResolved,4,1,3,39,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgProtocolModelConverter,AgProtocolModelConverter,3,1,1,44,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgProtocolModelConverter,willResolve,7,2,3,48,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgProtocolModelConverter,doResolve,14,4,4,59,0,io.agrest.jaxrs2.openapi.modelconverter.AgProtocolModelConverter,io.agrest.jaxrs2.openapi.modelconverter.AgProtocolModelConverter
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgProtocolModelConverter,isParameterized,3,1,1,73,0,,
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgProtocolModelConverter,resolveAsDataResponse,4,1,3,78,0,io.agrest.jaxrs2.openapi.modelconverter.AgProtocolModelConverter,io.agrest.jaxrs2.openapi.modelconverter.AgProtocolModelConverter
